,土地區段位置/建物區段門牌
31314,臺北市松山區南京東路五段151~180號
31316,臺北市信義區紫雲街1~30號
31319,臺北市信義區忠孝東路五段372巷27弄31~60號
31320,臺北市內湖區成功路二段317巷1~30號
31331,臺北市萬華區康定路151~180號
31337,臺北市文山區光輝路1~30號
31343,臺北市文山區羅斯福路六段92巷1~30號
31345,臺北市文山區景興路1~30號
31346,臺北市文山區景興路1~30號
31347,臺北市文山區辛亥路六段21巷1~30號
31350,臺北市文山區試院路91~120號
31357,臺北市萬華區洛陽街31~60號
31364,臺北市中山區民生東路二段61~90號
31372,臺北市中山區長安東路一段65巷1~30號
31382,臺北市松山區南京東路五段291巷29弄31~60號
31387,臺北市南港區研究院路二段2巷12弄1~30號
31391,臺北市信義區信義路五段91~120號
31392,臺北市北投區三合街一段36巷1~30號
31393,臺北市北投區光明路181~210號
31394,臺北市士林區天母西路6巷1~30號
31395,臺北市士林區雨聲街42巷1~30號
31396,臺北市北投區自強街31巷1~30號
31398,臺北市士林區忠誠路二段1~30號
31404,臺北市北投區中和街493巷1弄1~30號
31405,臺北市士林區芝玉路一段181~210號
31411,臺北市大安區信義路三段134巷61~90號
31414,臺北市信義區虎林街164巷1~30號
31416,臺北市中山區吉林路461巷1~30號
31419,臺北市大同區延平北路二段121~150號
31425,臺北市大安區和平東路二段311巷43弄1~30號
31427,臺北市北投區知行路292巷4弄1~30號
31428,臺北市信義區崇德街31巷11弄1~30號
31436,臺北市萬華區桂林路1~30號
31437,臺北市中山區新生北路二段72巷1~30號
31439,臺北市中山區北安路811~840號
31444,臺北市大安區和平東路一段181~210號
31445,臺北市士林區中山北路七段82巷10弄31~60號
31453,臺北市信義區松仁路308巷91~120號
31456,臺北市南港區向陽路196巷1~30號
31459,臺北市南港區經貿二路157巷36弄91~120號
31462,臺北市中山區建國北路三段61~90號
31463,臺北市中山區建國北路三段61~90號
31464,臺北市中山區建國北路三段61~90號
31465,臺北市內湖區內湖路三段241~270號
31466,臺北市內湖區內湖路三段91~120號
31468,臺北市中山區新生北路二段31~60號
31469,臺北市內湖區麗山街31~60號
31472,臺北市內湖區星雲街121~150號
31474,臺北市中山區雙城街19巷1~30號
31483,臺北市內湖區內湖路一段61巷6弄1~30號
31484,臺北市中山區明水路571~600號
31486,臺北市中山區新生北路二段62巷1~30號
31487,臺北市中山區新生北路二段62巷1~30號
31488,臺北市中山區新生北路二段62巷1~30號
31504,臺北市萬華區洛陽街31~60號
31509,臺北市文山區興隆路二段61~90號
31514,臺北市中正區羅斯福路二段8巷1~30號
31515,臺北市文山區樟新街1~30號
31516,臺北市文山區興隆路一段31~60號
31520,臺北市文山區木柵路四段121~150號
31522,臺北市大同區歸綏街61~90號
31527,臺北市萬華區西園路一段181~210號
31529,臺北市萬華區成都路151~180號
31530,臺北市大同區承德路三段143巷1~30號
31534,臺北市中山區中山北路二段77巷1~30號
31535,臺北市內湖區安康路334巷1~30號
31536,臺北市中山區民權東路三段31~60號
31537,臺北市內湖區康樂街181~210號
31541,臺北市信義區松智路1~30號
31548,臺北市松山區民生東路五段151~180號
31549,臺北市信義區忠孝東路五段372巷1~30號
31550,臺北市松山區民權東路三段160巷19弄1~30號
31558,臺北市士林區承德路四段1巷1~30號
31568,臺北市士林區中山北路六段290巷7弄1~30號
31569,臺北市北投區西安街一段313巷6弄1~30號
31573,臺北市士林區天玉街31~60號
31574,臺北市士林區中山北路七段14巷1~30號
31582,臺北市內湖區星雲街161巷1~30號
31586,臺北市中正區鎮江街1~30號
31593,臺北市信義區林口街10巷1~30號
31599,臺北市士林區天玉街121~150號
31600,臺北市士林區天玉街121~150號
31603,臺北市南港區重陽路125巷36弄1~30號
31610,臺北市大安區基隆路二段132巷1~30號
31616,臺北市文山區辛亥路六段31~60號
31619,臺北市中山區建國北路一段31~60號
31620,臺北市內湖區行善路281巷19弄1~30號
31622,臺北市大安區光復南路631~660號
31625,臺北市大安區通化街190巷1~30號
31629,臺北市北投區文化三路31~60號
31631,臺北市北投區中央北路一段180巷1~30號
31632,臺北市士林區社正路17巷1~30號
31633,臺北市士林區中山北路七段14巷65弄1~30號
31637,臺北市北投區西安街一段313巷1~30號
31639,臺北市北投區溫泉路銀光巷1~30號
31640,臺北市北投區雙全街1~30號
31641,臺北市北投區公館路423巷1~30號
31645,臺北市北投區中山路1~30號
31646,臺北市士林區忠誠路一段100巷15弄1~30號
31647,臺北市松山區民生東路三段130巷18弄1~30號
31648,臺北市松山區南京東路五段23巷6弄1~30號
31656,臺北市信義區福德街268巷30弄1~30號
31662,臺北市中山區德惠街31~60號
31665,臺北市內湖區星雲街168巷1~30號
31671,臺北市中山區新生北路二段61~90號
31674,臺北市中山區南京東路三段48巷31~60號
31679,臺北市萬華區隆昌街46巷1~30號
31680,臺北市萬華區中華路二段504巷1~30號
31682,臺北市大同區環河北路一段361~390號
31687,臺北市中正區愛國西路48巷1~30號
31691,臺北市中正區金門街12巷1~30號
31692,臺北市文山區忠順街二段85巷1~30號
31694,臺北市中正區羅斯福路二段8巷1~30號
31695,臺北市文山區三福街61~90號
31697,臺北市中正區汀州路二段91~120號
31698,臺北市中正區羅斯福路二段8巷1~30號
31708,臺北市內湖區康樂街136巷18弄61~90號
31709,臺北市內湖區民權東路六段280巷69弄31~60號
31711,臺北市中山區林森北路67巷31~60號
31714,臺北市中山區松江路46巷1~30號
31717,臺北市中山區新生北路二段61~90號
31718,臺北市中山區龍江路223巷1~30號
31738,臺北市士林區中山北路七段14巷61~90號
31746,臺北市北投區致遠一路一段61~90號
31748,臺北市士林區後港街62巷1~30號
31749,臺北市北投區石牌路一段166巷69弄31~60號
31757,臺北市內湖區行善路281巷19弄1~30號
31762,臺北市萬華區昆明街31~60號
31773,臺北市文山區木柵路四段121~150號
31775,臺北市內湖區康樂街91~120號
31783,臺北市北投區泉源路1~30號
31784,臺北市北投區石牌路二段315巷34弄1~30號
31795,臺北市北投區文林北路121~150號
31800,臺北市信義區基隆路一段1~30號
31802,臺北市松山區慶城街46巷1~30號
31803,臺北市南港區園區街31~60號
31806,臺北市中山區新生北路二段62巷1~30號
31817,臺北市內湖區新富街31~60號
31821,臺北市中山區新生北路二段91~120號
31822,臺北市內湖區內湖路三段60巷10弄1~30號
31823,臺北市內湖區內湖路一段47巷31~60號
31825,臺北市萬華區康定路151~180號
31826,臺北市中正區重慶南路一段61~90號
31827,臺北市大同區哈密街1~30號
31829,臺北市大同區民生西路271~300號
31845,臺北市文山區忠順街一段121巷7弄1~30號
31847,臺北市萬華區萬大路277巷44弄1~30號
31850,臺北市大同區延平北路二段241~270號
31851,臺北市中正區臨沂街75巷1~30號
31852,臺北市中山區吉林路361~390號
31873,臺北市中山區新生北路二段62巷1~30號
31874,臺北市中山區新生北路二段62巷1~30號
31879,臺北市中山區林森北路631~660號
31880,臺北市內湖區文湖街81巷31~60號
31882,臺北市中山區長安東路一段56巷7弄1~30號
31892,臺北市松山區新東街20巷1~30號
31893,臺北市松山區光復南路66巷61~90號
31898,臺北市北投區立農街一段187巷1~30號
31903,臺北市北投區大同街91~120號
31909,臺北市北投區石牌路一段71巷1~30號
31912,臺北市士林區中山北路五段661~690號
31916,臺北市士林區延平北路五段285巷61~90號
31917,臺北市士林區至善路二段61~90號
31918,臺北市士林區明德路181~210號
31919,臺北市士林區天母西路1~30號
31921,臺北市士林區承德路四段331~360號
31923,臺北市北投區新民路62巷15弄1~30號
31946,臺北市北投區三合街一段36巷1~30號
31954,臺北市萬華區漢口街二段61~90號
31956,臺北市萬華區桂林路121~150號
31960,臺北市文山區辛亥路六段31~60號
31961,臺北市中正區南昌路二段211~240號
31962,臺北市文山區台北市文山區木柵路一段59巷9弄1~30號
31963,臺北市內湖區港華街91~120號
31964,臺北市中山區長春路1~30號
31968,臺北市中山區行仁里龍江路412巷31~60號
31970,臺北市中山區吉林路1~30號
31973,臺北市大安區忠孝東路四段77巷1~30號
31983,臺北市北投區新民路91~120號
31985,臺北市松山區塔悠路91~120號
31991,臺北市南港區舊莊街一段181~210號
31999,臺北市中山區吉林路26巷31~60號
32002,臺北市內湖區新明路312巷1~30號
32003,臺北市內湖區內湖路三段61~90號
32004,臺北市內湖區安泰街80巷1~30號
32006,臺北市內湖區康樂街136巷15弄1~30號
32007,臺北市中山區中山北路二段115巷31~60號
32012,臺北市中山區北安路595巷20弄1~30號
32013,臺北市內湖區民權東路六段180巷151~180號
32019,臺北市萬華區康定路61~90號
32027,臺北市大同區歸綏街181~210號
32030,臺北市萬華區康定路61~90號
32038,臺北市文山區興隆路一段16巷1~30號
32039,臺北市文山區羅斯福路五段236巷3弄1~30號
32046,臺北市文山區木新路二段241~270號
32047,臺北市文山區辛亥路七段69巷31~60號
32048,臺北市中正區同安街61~90號
32049,臺北市中正區水源路151~180號
32050,臺北市中正區汀州路二段91~120號
32051,臺北市文山區指南路二段45巷14弄1~30號
32052,臺北市文山區木柵路一段378巷1~30號
32056,臺北市中正區重慶南路三段151~180號
32058,臺北市萬華區康定路151~180號
32062,臺北市萬華區環河南路三段181~210號
32063,臺北市大同區民族西路187巷1~30號
32064,臺北市萬華區西寧南路271~300號
32065,臺北市萬華區西寧南路271~300號
32068,臺北市萬華區環河南路一段91~120號
32072,臺北市萬華區康定路151~180號
32074,臺北市內湖區內湖路一段47巷22弄1~30號
32076,臺北市內湖區內湖路二段241~270號
32077,臺北市內湖區內湖路二段241~270號
32083,臺北市內湖區民權東路六段121~150號
32085,臺北市內湖區康寧路三段190巷31~60號
32086,臺北市中山區敬業三路162巷1~30號
32088,臺北市中山區中山北路二段59巷31~60號
32091,臺北市中山區敬業三路151~180號
32103,臺北市南港區研究院路二段61~90號
32104,臺北市松山區南京東路五段31~60號
32107,臺北市松山區八德路四段421~450號
32112,臺北市松山區延壽街391~420號
32114,臺北市信義區莊敬路289巷6弄1~30號
32115,臺北市信義區吳興街211~240號
32118,臺北市北投區行義路96巷1~30號
32119,臺北市北投區行義路96巷1~30號
32120,臺北市士林區文林路481~510號
32121,臺北市士林區明溪街1~30號
32126,臺北市北投區北投路二段31~60號
32129,臺北市北投區北投路一段61~90號
32132,臺北市大安區仁愛路四段61~90號
32133,臺北市北投區三合街一段79巷1~30號
32137,臺北市內湖區康寧路一段271~300號
32139,臺北市中山區松江路421~450號
32140,臺北市文山區羅斯福路五段211~240號
32144,臺北市大同區哈密街20巷1~30號
32159,臺北市松山區台北市松山區光復北路11巷61~90號
32163,臺北市北投區文林北路241~270號
32167,臺北市萬華區中華路一段151~180號
32169,臺北市中正區仁愛路一段31~60號
32173,臺北市內湖區文德路22巷16弄1~30號
32176,臺北市大安區泰順街33巷1~30號
32177,臺北市大安區忠孝東路四段61~90號
32180,臺北市大安區延吉街131巷2弄1~30號
32184,臺北市士林區忠誠路二段166巷28弄1~30號
32189,臺北市士林區文林路541~570號
32190,臺北市士林區社正路17巷1~30號
32194,臺北市北投區新民路1巷1~30號
32197,臺北市南港區重陽路125巷36弄1~30號
32200,臺北市南港區重陽路125巷36弄1~30號
32211,臺北市中山區松江路391~420號
32212,臺北市中山區長安東路二段91~120號
32213,臺北市內湖區內湖路一段411巷89弄1~30號
32221,臺北市萬華區西寧南路301~330號
32225,臺北市文山區三福街61~90號
32226,臺北市文山區景興路181~210號
32241,臺北市大同區延平北路二段272巷1~30號
32244,臺北市萬華區莒光路241~270號
32245,臺北市萬華區民和街1~30號
32248,臺北市萬華區中華路二段504巷1~30號
32250,臺北市內湖區民權東路六段280巷45弄31~60號
32251,臺北市內湖區民權東路六段151~180號
32252,臺北市內湖區康寧路三段99巷39弄1~30號
32253,臺北市中山區龍江路286巷1~30號
32254,臺北市中山區新生北路二段61~90號
32255,臺北市中山區民生西路45巷7弄1~30號
32256,臺北市中山區新生北路三段62巷1~30號
32257,臺北市內湖區新富街31~60號
32259,臺北市中山區林森北路451~480號
32260,臺北市中山區新生北路一段91~120號
32263,臺北市內湖區民權東路六段123巷34弄1~30號
32264,臺北市信義區大道路49巷1~30號
32270,臺北市松山區延壽街330巷8弄1~30號
32272,臺北市松山區南京東路五段291巷5弄1~30號
32277,臺北市北投區致遠一路一段61~90號
32280,臺北市士林區三合街一段82巷61弄1~30號
